country_code,country,indicator_code,indicator,year,data_value
CHE,Switzerland,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,11.7
CHE,Switzerland,CWB35A,Reading performance at age 15 (PISA),2015,492.2
CHE,Switzerland,CWB35B,Mathematics performance at age 15 (PISA),2015,521.3
CHE,Switzerland,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,51.5
CHE,Switzerland,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2018,65.1
CHE,Switzerland,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,39.6
CHE,Switzerland,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,7.4
CHE,Switzerland,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2014,14.0
CHE,Switzerland,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,14.0
CHE,Switzerland,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2016,14.0
CHE,Switzerland,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2017,14.0
CHE,Switzerland,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2018,14.0
CHE,Switzerland,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2014,0.0
CHE,Switzerland,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,0.0
CHE,Switzerland,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2016,0.0
CHE,Switzerland,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2017,0.0
CHE,Switzerland,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2018,0.0
TUR,Turkey,CWB1A,Children (0-17) living with two parents (%),2014,93.7
TUR,Turkey,CWB1A,Children (0-17) living with two parents (%),2015,93.4
TUR,Turkey,CWB1A,Children (0-17) living with two parents (%),2016,93.6
TUR,Turkey,CWB1A,Children (0-17) living with two parents (%),2017,93.3
TUR,Turkey,CWB1B,Children (0-17) living with a single parent (%),2014,5.3
TUR,Turkey,CWB1B,Children (0-17) living with a single parent (%),2015,5.7
TUR,Turkey,CWB1B,Children (0-17) living with a single parent (%),2016,5.6
TUR,Turkey,CWB1B,Children (0-17) living with a single parent (%),2017,5.8
TUR,Turkey,CWB1C,Children (0-17) living in 'other' types of household (%),2014,0.9
TUR,Turkey,CWB1C,Children (0-17) living in 'other' types of household (%),2015,1.0
TUR,Turkey,CWB1C,Children (0-17) living in 'other' types of household (%),2016,0.8
TUR,Turkey,CWB1C,Children (0-17) living in 'other' types of household (%),2017,0.8
TUR,Turkey,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2014,11084.5
TUR,Turkey,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,11955.6
TUR,Turkey,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,88.5
TUR,Turkey,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,22.4
TUR,Turkey,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,11.5
TUR,Turkey,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,38.2
TUR,Turkey,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2014,37.3
TUR,Turkey,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,38.0
TUR,Turkey,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2016,37.2
TUR,Turkey,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2017,39.7
TUR,Turkey,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,75.2
TUR,Turkey,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,90.3
TUR,Turkey,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,93.5
TUR,Turkey,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,58.8
TUR,Turkey,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,70.6
TUR,Turkey,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,61.4
TUR,Turkey,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,35.7
TUR,Turkey,CWB35A,Reading performance at age 15 (PISA),2015,428.3
TUR,Turkey,CWB35B,Mathematics performance at age 15 (PISA),2015,420.5
TUR,Turkey,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,26.2
TUR,Turkey,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,28.6
TUR,Turkey,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2014,16.0
TUR,Turkey,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,16.0
TUR,Turkey,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2016,16.0
TUR,Turkey,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2017,16.0
TUR,Turkey,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2018,16.0
TUR,Turkey,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2014,0.0
TUR,Turkey,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,0.0
TUR,Turkey,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2016,1.0
TUR,Turkey,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2017,1.0
TUR,Turkey,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2018,1.0
GBR,United Kingdom,CWB1A,Children (0-17) living with two parents (%),2014,76.1
GBR,United Kingdom,CWB1A,Children (0-17) living with two parents (%),2015,75.3
GBR,United Kingdom,CWB1A,Children (0-17) living with two parents (%),2016,76.6
GBR,United Kingdom,CWB1A,Children (0-17) living with two parents (%),2017,77.7
GBR,United Kingdom,CWB1B,Children (0-17) living with a single parent (%),2014,23.8
GBR,United Kingdom,CWB1B,Children (0-17) living with a single parent (%),2015,24.5
GBR,United Kingdom,CWB1B,Children (0-17) living with a single parent (%),2016,23.2
GBR,United Kingdom,CWB1B,Children (0-17) living with a single parent (%),2017,21.6
GBR,United Kingdom,CWB1C,Children (0-17) living in 'other' types of household (%),2014,0.2
GBR,United Kingdom,CWB1C,Children (0-17) living in 'other' types of household (%),2015,0.2
GBR,United Kingdom,CWB1C,Children (0-17) living in 'other' types of household (%),2016,0.2
GBR,United Kingdom,CWB1C,Children (0-17) living in 'other' types of household (%),2017,0.7
GBR,United Kingdom,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2014,57.3
GBR,United Kingdom,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,59.5
GBR,United Kingdom,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2016,61.5
GBR,United Kingdom,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2017,63.4
GBR,United Kingdom,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2018,64.8
GBR,United Kingdom,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2014,15.4
GBR,United Kingdom,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,14.6
GBR,United Kingdom,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2016,12.9
GBR,United Kingdom,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2017,11.9
GBR,United Kingdom,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2018,11.3
GBR,United Kingdom,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2014,23975.3
GBR,United Kingdom,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,24494.9
GBR,United Kingdom,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2016,24345.8
GBR,United Kingdom,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2017,24284.6
GBR,United Kingdom,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,96.5
GBR,United Kingdom,CWB9,Children (0-17) in overcrowded households (%),2014,10.7
GBR,United Kingdom,CWB9,Children (0-17) in overcrowded households (%),2015,10.6
GBR,United Kingdom,CWB9,Children (0-17) in overcrowded households (%),2016,11.6
GBR,United Kingdom,CWB9,Children (0-17) in overcrowded households (%),2017,5.4
GBR,United Kingdom,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,29.6
GBR,United Kingdom,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,7.4
GBR,United Kingdom,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,41.7
GBR,United Kingdom,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2014,93.3
GBR,United Kingdom,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,100.0
GBR,United Kingdom,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2017,100.0
GBR,United Kingdom,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,92.4
GBR,United Kingdom,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,86.4
GBR,United Kingdom,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,95.4
GBR,United Kingdom,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,71.9
GBR,United Kingdom,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,41.8
GBR,United Kingdom,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,67.8
GBR,United Kingdom,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,20.1
GBR,United Kingdom,CWB35A,Reading performance at age 15 (PISA),2015,498.0
GBR,United Kingdom,CWB35B,Mathematics performance at age 15 (PISA),2015,492.5
GBR,United Kingdom,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,75.7
GBR,United Kingdom,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2018,79.5
GBR,United Kingdom,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,28.3
GBR,United Kingdom,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,15.6
GBR,United Kingdom,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2014,39.0
GBR,United Kingdom,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,39.0
GBR,United Kingdom,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2016,39.0
GBR,United Kingdom,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2017,39.0
GBR,United Kingdom,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2018,39.0
GBR,United Kingdom,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2014,2.0
GBR,United Kingdom,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,2.0
GBR,United Kingdom,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2016,2.0
GBR,United Kingdom,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2017,2.0
GBR,United Kingdom,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2018,2.0
USA,United States,CWB1A,Children (0-17) living with two parents (%),2014,68.7
USA,United States,CWB1A,Children (0-17) living with two parents (%),2015,69.2
USA,United States,CWB1A,Children (0-17) living with two parents (%),2016,68.7
USA,United States,CWB1A,Children (0-17) living with two parents (%),2017,68.9
USA,United States,CWB1A,Children (0-17) living with two parents (%),2018,69.1
USA,United States,CWB1B,Children (0-17) living with a single parent (%),2014,27.5
USA,United States,CWB1B,Children (0-17) living with a single parent (%),2015,26.8
USA,United States,CWB1B,Children (0-17) living with a single parent (%),2016,27.4
USA,United States,CWB1B,Children (0-17) living with a single parent (%),2017,27.1
USA,United States,CWB1B,Children (0-17) living with a single parent (%),2018,26.6
USA,United States,CWB1C,Children (0-17) living in 'other' types of household (%),2014,3.8
USA,United States,CWB1C,Children (0-17) living in 'other' types of household (%),2015,3.9
USA,United States,CWB1C,Children (0-17) living in 'other' types of household (%),2016,3.8
USA,United States,CWB1C,Children (0-17) living in 'other' types of household (%),2017,4.0
USA,United States,CWB1C,Children (0-17) living in 'other' types of household (%),2018,4.3
USA,United States,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2014,65.3
USA,United States,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,64.1
USA,United States,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2016,65.0
USA,United States,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2017,65.8
USA,United States,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2018,65.8
USA,United States,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2014,9.0
USA,United States,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,9.2
USA,United States,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2016,9.1
USA,United States,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2017,8.5
USA,United States,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2018,7.8
USA,United States,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2014,33633.8
USA,United States,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,34421.0
USA,United States,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2016,36891.6
USA,United States,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2017,37121.0
USA,United States,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,96.0
USA,United States,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,29.1
USA,United States,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,6.6
USA,United States,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,61.8
